Name,Rank,Year,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
J-League Pro Soccer Club o Tsukurou! 5,7975,2007.0,0.0,0.0,0.19,0.0,0.19
Tenchu: Fatal Shadows,7902,2004.0,0.09,0.07,0.0,0.02,0.19
Balloon Pop,22412,4016.0,0.17,0.0,0.0,0.01,0.19
Hasbro Family Game Night Fun Pack,22232,4022.0,0.16999999999999998,0.0,0.0,0.01,0.19
International Soccer,7906,1981.0,0.18,0.01,0.0,0.0,0.19
R-Type Final,7965,2003.0,0.09,0.07,0.0,0.02,0.19
Petz Pony: Beauty Pageant,7758,2009.0,0.18,0.0,0.0,0.01,0.19
Mushroom Men: The Spore Wars,7924,2008.0,0.17,0.01,0.0,0.01,0.19
Thomas the Tank Engine & Friends,7955,2004.0,0.13,0.05,0.0,0.0,0.19
Thoroughbred Breeder,7931,1993.0,0.0,0.0,0.19,0.0,0.19
Quake,7866,1998.0,0.15,0.04,0.0,0.0,0.19
Disney Planes Fire & Rescue,38201,6042.0,0.02,0.14,0.0,0.01,0.19
ThunderStrike 2,7949,1994.0,0.1,0.07,0.0,0.01,0.19
Darkstalkers 3,7842,1998.0,0.11,0.07,0.0,0.01,0.19
Tottadoo! Yoiko no Mujintou Seikatsu,7870,2008.0,0.0,0.0,0.19,0.0,0.19
Puyo Puyo Sun 64,7864,1997.0,0.0,0.0,0.16,0.03,0.19
Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,7825,1996.0,0.0,0.0,0.19,0.0,0.19
Jikkyou J-League Perfect Striker,7792,1996.0,0.0,0.0,0.19,0.0,0.19
Jissen Pachi-Slot Hisshouhou,7771,1993.0,0.0,0.0,0.19,0.0,0.19
ESPN International Track & Field,7885,2000.0,0.09,0.07,0.0,0.02,0.19
Jewel Master: Cradle of Athena,7908,2010.0,0.18,0.0,0.0,0.01,0.19
Tokimeki Memorial Girl's Side 3rd Story,7826,2010.0,0.0,0.0,0.19,0.0,0.19
ESA Foundation Compilation,7742,2005.0,0.1,0.07,0.0,0.02,0.19
Jeep Thrills,7805,2008.0,0.18,0.0,0.0,0.01,0.19
Jampack: Summer 2003 (RP-T),7852,2003.0,0.09,0.07,0.0,0.02,0.19
Backyard Baseball '09,38440,6024.0,0.17,0.01,0.0,0.01,0.19
Mystery Tales of Time Travel,7785,2010.0,0.01,0.16,0.0,0.02,0.19
NTRA Breeders' Cup World Thoroughbred Championships,22016,4010.0,0.11000000000000001,0.060000000000000005,0.0,0.02,0.19
J-League Excite Stage '96,7786,1996.0,0.0,0.0,0.19,0.0,0.19
Jackie Chan Adventures: Legend of the Dark Hand,7966,2001.0,0.13,0.05,0.0,0.0,0.19
Atelier Sophie: The Alchemist of the Mysterious Book,37584,6045.0,0.01,0.02,0.15,0.01,0.19
J-League Jikkyou Winning Eleven 3,7769,1997.0,0.0,0.0,0.18,0.01,0.19
Death Jr.,7845,2005.0,0.17,0.0,0.0,0.01,0.19
Gallop Racer,7913,1999.0,0.0,0.0,0.18,0.01,0.19
AeroFighters Assault,7863,1997.0,0.15,0.04,0.0,0.0,0.19
Penguin no Mondai X: Tenkuu no 7 Senshi,7957,2009.0,0.0,0.0,0.19,0.0,0.19
Kan Colle Kai,7850,2016.0,0.0,0.0,0.19,0.0,0.19
Arctic Tale,22489,4014.0,0.17,0.0,0.0,0.01,0.19
Remington Super Slam Hunting: North America,7944,2010.0,0.18,0.0,0.0,0.01,0.19
UEFA Euro 2004: Portugal,22183,4008.0,0.11000000000000001,0.060000000000000005,0.0,0.02,0.19
The Bee Game,7990,2007.0,0.17,0.0,0.0,0.01,0.19
Princess Maker: Yumemiru Yosei,7909,1997.0,0.0,0.0,0.18,0.01,0.19
Reel Fishing Paradise 3D,7960,2011.0,0.12,0.0,0.06,0.01,0.19
Phantasy Star Online Ver. 2,7996,2001.0,0.0,0.0,0.19,0.0,0.19
Nostalgia,7736,2008.0,0.16,0.0,0.02,0.01,0.19
Daigasso! Band Brothers,7929,2004.0,0.0,0.0,0.19,0.0,0.19
The First Templar,21946,4022.0,0.12,0.05,0.0,0.02,0.19
Drome Racers,39094,6008.0,0.1,0.07,0.0,0.02,0.19
The Heavy Rain and Beyond: Two Souls Collection,7894,2016.0,0.0,0.16,0.0,0.03,0.19
Disney Magic World 2,7868,2015.0,0.0,0.0,0.19,0.0,0.19
Disney's Magical Mirror Starring Mickey Mouse,7803,2002.0,0.15,0.04,0.0,0.01,0.19
The King of Fighters XI,7744,2006.0,0.07,0.06,0.04,0.02,0.19
Cabela's African Safari,22550,4012.0,0.17,0.0,0.0,0.01,0.19
Kamen Rider: Battride War,7831,2013.0,0.0,0.0,0.19,0.0,0.19
Pet Zombies,7910,0.0,0.18,0.0,0.0,0.01,0.19
Big Air,7911,1999.0,0.1,0.07,0.0,0.01,0.19
Impossible Mission,22166,4014.0,0.12,0.04,0.0,0.03,0.19
Phantasy Star Nova,7984,2014.0,0.0,0.0,0.19,0.0,0.19
Inazuma Eleven Strikers 2012 Xtreme,7847,2011.0,0.0,0.0,0.19,0.0,0.19
Silent Scope 2: Dark Silhouette,7823,2001.0,0.09,0.07,0.0,0.02,0.19
The Munchables,7936,2009.0,0.17,0.0,0.0,0.01,0.19
Power Pro Kun Pocket 12,7768,2009.0,0.0,0.0,0.19,0.0,0.19
The Scorpion King: Sword of Osiris,7958,2002.0,0.13,0.05,0.0,0.0,0.19
Treasures of the Deep,7995,1997.0,0.1,0.07,0.0,0.01,0.19
The Sims 4: Get Together,7770,2015.0,0.05,0.13,0.0,0.01,0.19
DanceMasters,7801,2010.0,0.15,0.02,0.02,0.01,0.19
Batman: Dark Tomorrow,21612,4006.0,0.14,0.04,0.0,0.0,0.19
Kenka Banchou 4: Ichinen Sensou,7878,2010.0,0.0,0.0,0.19,0.0,0.19
Dance Central: Spotlight,7977,2014.0,0.15,0.03,0.0,0.0,0.19
Lunar Legend,7886,2002.0,0.14,0.05,0.0,0.0,0.19
Chou-Kuukan Night Pro Yakyuu King (weekly JP sales),7865,1996.0,0.0,0.0,0.19,0.0,0.19
GunGriffon,7839,1995.0,0.0,0.0,0.19,0.0,0.19
College Slam,7922,1995.0,0.1,0.07,0.0,0.01,0.19
Magical Starsign (US sales),7979,2006.0,0.16,0.03,0.0,0.0,0.19
Sing4: The Hits Edition,7907,2011.0,0.18,0.0,0.0,0.01,0.19
"Sesame Street: Ready, Set, Grover!",21484,4022.0,0.18,0.0,0.0,0.02,0.19
Chibi-Robo! Park Patrol,7938,2007.0,0.0,0.0,0.19,0.0,0.19
SingStar Pop Vol.2,7840,2008.0,0.09,0.07,0.0,0.02,0.19
SoulCalibur Legends,7928,2007.0,0.16,0.01,0.0,0.01,0.19
SpongeBob SquigglePants 3D,7851,2011.0,0.13,0.05,0.0,0.02,0.19
Farmtopia,7962,2010.0,0.18,0.0,0.0,0.01,0.19
Shonen Jump's One Piece: Grand Battle,21780,4010.0,0.12000000000000001,0.060000000000000005,0.0,0.02,0.19
EyePet & Friends,7997,2011.0,0.06,0.09,0.0,0.03,0.19
Disgaea DS,7780,2008.0,0.11,0.02,0.05,0.01,0.19
Gungrave,7898,2002.0,0.09,0.07,0.0,0.02,0.19
Face Training,7947,2007.0,0.0,0.0,0.19,0.0,0.19
Mathews Bowhunting,7941,2010.0,0.18,0.0,0.0,0.01,0.19
Shining Force II,7912,1993.0,0.0,0.0,0.19,0.0,0.19
Sega GT 2002,7968,2002.0,0.12,0.03,0.03,0.01,0.19
New Love Plus,7789,2012.0,0.0,0.0,0.19,0.0,0.19
Candace Kane's Candy Factory,22375,4016.0,0.18000000000000002,0.0,0.0,0.01,0.19
Space Invaders Extreme 2,7782,2009.0,0.17,0.01,0.0,0.01,0.19
Mace: The Dark Age,7862,1997.0,0.15,0.04,0.0,0.0,0.19
Pac-Man & Galaga Dimensions,7772,2011.0,0.1,0.04,0.04,0.01,0.19
Star Wars: The Clone Wars & Tetris Worlds,7989,2002.0,0.14,0.04,0.0,0.01,0.19
Fire ProWrestling G,7830,1999.0,0.0,0.0,0.18,0.01,0.19
Fighter Within,7875,2013.0,0.11,0.07,0.0,0.02,0.19
One Piece: Unlimited Adventure,7943,2007.0,0.07,0.0,0.11,0.01,0.19
Zumba Fitness Rush,7925,2012.0,0.0,0.16,0.0,0.02,0.19
Mahjong: Journey Quest for Tikal,7836,2008.0,0.15,0.03,0.0,0.01,0.19
The Voice,37411,6042.0,0.17,0.0,0.0,0.02,0.18999999999999997
Frogger: Ancient Shadow,38518,6015.0,0.11,0.060000000000000005,0.0,0.01,0.18000000000000002
The Da Vinci Code,22910,4012.0,0.1,0.060000000000000005,0.0,0.02,0.18000000000000002
Far East of Eden II: Manji Maru,24637,4009.0,0.0,0.0,0.18000000000000002,0.0,0.18000000000000002
Teenage Mutant Ninja Turtles: Mutants in Manhattan,53448,8064.0,0.08,0.08,0.0,0.02,0.18000000000000002
Monster High: New Ghoul in School,54266,8060.0,0.0,0.16,0.0,0.01,0.18000000000000002
UFC: Sudden Impact,8179,2004.0,0.09,0.07,0.0,0.02,0.18
.hack//Quarantine Part 4: The Final Chapter,8009,2003.0,0.09,0.07,0.0,0.02,0.18
Jampack Vol. 1,8091,1996.0,0.1,0.07,0.0,0.01,0.18
LEGO Island 2: The Brickster's Revenge,8190,2001.0,0.1,0.07,0.0,0.01,0.18
Hello Kitty: Birthday Adventures,8001,2010.0,0.06,0.11,0.0,0.02,0.18
Daigasso! Band Brothers P,8120,2013.0,0.0,0.0,0.18,0.0,0.18
Reel Fishing II,8017,2000.0,0.1,0.07,0.0,0.01,0.18
Pokémon I Choose You / Squirtle Squad Game Boy Advance Video,8079,2004.0,0.13,0.05,0.0,0.0,0.18
Shawn Johnson Gymnastics,8180,2010.0,0.17,0.0,0.0,0.01,0.18
World of Outlaws: Sprint Cars,8122,2010.0,0.17,0.0,0.0,0.01,0.18
WordJong Party,8152,2008.0,0.17,0.0,0.0,0.01,0.18
Tokyo Xtreme Racer DRIFT,8094,2003.0,0.09,0.07,0.0,0.02,0.18
Close Combat: First to Fight,8010,2005.0,0.14,0.04,0.0,0.01,0.18
Super Robot Taisen UX,8080,2013.0,0.0,0.0,0.18,0.0,0.18
Backyard Basketball,8194,2004.0,0.13,0.05,0.0,0.0,0.18
A.C.E.: Another Century's Episode 2,8105,2006.0,0.0,0.0,0.18,0.0,0.18
Harvest Moon: A Wonderful Life Special Edition,8005,2004.0,0.09,0.07,0.0,0.02,0.18
Super Robot Taisen J,8028,2005.0,0.0,0.0,0.18,0.0,0.18
Mega Man Soccer,8069,1993.0,0.04,0.01,0.13,0.0,0.18
Fancy Nancy: Tea Party Time!,8193,2010.0,0.17,0.0,0.0,0.01,0.18
Yamaha Supercross,22291,4018.0,0.15000000000000002,0.01,0.0,0.02,0.18
The Game of Life / Yahtzee / Payday,8133,2005.0,0.13,0.05,0.0,0.0,0.18
The History Channel: Great Battles - Medieval,22648,2010.0,0.08,0.08,0.0,0.02,0.18
Super Robot Taisen A Portable,8170,2008.0,0.0,0.0,0.18,0.0,0.18
Fear Effect 2: Retro Helix,8048,2001.0,0.1,0.07,0.0,0.01,0.18
Monster Hunter Frontier Online,22821,2010.0,0.0,0.0,0.18,0.0,0.18
Driving Emotion Type-S,8022,2000.0,0.04,0.03,0.11,0.01,0.18
Shadow Madness,8128,1999.0,0.1,0.07,0.0,0.01,0.18
Sports Illustrated for Kids: Football,8006,2003.0,0.13,0.05,0.0,0.0,0.18
Blood Drive,21935,4020.0,0.16,0.01,0.0,0.01,0.18
Army Men: RTS,22274,4006.0,0.1,0.05,0.0,0.01,0.18
Soccer Tsuku Tokudai Gou: J-League Pro Soccer Club o Tsukurou,8113,2000.0,0.0,0.0,0.18,0.0,0.18
Bloody Roar: Primal Fury,8066,2002.0,0.14,0.04,0.0,0.0,0.18
NASCAR The Game: Inside Line,22046,4024.0,0.16,0.0,0.0,0.02,0.18
Trauma Team,8046,0.0,0.15,0.0,0.02,0.01,0.18
Test Drive Off-Road Wide Open,8082,2001.0,0.15,0.03,0.0,0.01,0.18
Ringling Bros. and Barnum & Bailey Circus,8018,2009.0,0.17,0.0,0.0,0.01,0.18
Worms Forts: Under Siege,22407,4008.0,0.1,0.05,0.0,0.01,0.18
Tales of the Tempest,8174,2006.0,0.0,0.0,0.18,0.0,0.18
International Superstar Soccer 2000 (JP weekly sales),8051,1999.0,0.0,0.0,0.18,0.0,0.18
TalkMan (Japan),8063,2005.0,0.0,0.0,0.18,0.0,0.18
Chocobo no Fushigi Dungeon for WonderSwan,8052,1999.0,0.0,0.0,0.18,0.0,0.18
Atari Anniversary Advance,8056,2002.0,0.13,0.05,0.0,0.0,0.18
ZhuZhu Puppies,8071,2011.0,0.13,0.04,0.0,0.01,0.18
Mobile Suit Gundam Seed Destiny: Generation of C.E.,8157,2005.0,0.0,0.0,0.18,0.0,0.18
Happy Cooking,8008,2006.0,0.17,0.0,0.0,0.01,0.18
EyeToy: Groove,8158,2003.0,0.09,0.07,0.0,0.02,0.18
Disney Friends,8099,2007.0,0.13,0.04,0.0,0.01,0.18
Naruto Shippuden: Dragon Blade Chronicles,8026,2009.0,0.11,0.02,0.05,0.01,0.18
Nep League DS,8030,2007.0,0.0,0.0,0.18,0.0,0.18
Twisted Metal: Small Brawl,8159,0.0,0.1,0.07,0.0,0.01,0.18
Armored Core: Last Raven,8162,2005.0,0.05,0.04,0.08,0.01,0.18
Tokyo Twilight Ghost Hunters,22711,4028.0,0.09,0.01,0.04,0.03,0.18
Trinity Universe,8073,2009.0,0.07,0.06,0.03,0.02,0.18
The Adventures of Cookie & Cream,8114,2000.0,0.09,0.07,0.0,0.02,0.18
Indiana Jones and the Emperor's Tomb,8012,2003.0,0.14,0.04,0.0,0.01,0.18
Knights in the Nightmare,22333,4018.0,0.12,0.0,0.04,0.01,0.18
Klonoa: Door to Phantomile,8053,1997.0,0.0,0.0,0.17,0.01,0.18
Atari Anniversary Edition Redux,8147,2000.0,0.1,0.07,0.0,0.01,0.18
Kidou Senshi Gundam: Senjou no Kizuna Portable,8168,2009.0,0.0,0.0,0.18,0.0,0.18
Shape Up,8043,2014.0,0.08,0.09,0.0,0.01,0.18
Siren,8023,2003.0,0.09,0.07,0.0,0.02,0.18
Utawarerumono: Itsuwari no Kamen,37877,6045.0,0.0,0.0,0.18,0.0,0.18
Dance Dance Revolution: Disney Grooves,8003,2009.0,0.17,0.0,0.0,0.01,0.18
America's Next Top Model,21868,4018.0,0.18,0.0,0.0,0.02,0.18
Rally Fusion: Race of Champions,22490,4004.0,0.1,0.060000000000000005,0.0,0.02,0.18
Amplitude,8040,2003.0,0.09,0.07,0.0,0.02,0.18
My French Coach,8204,2007.0,0.15,0.02,0.0,0.01,0.18
Ball Breakers,8156,2000.0,0.1,0.07,0.0,0.01,0.18
Virtua Tennis,8173,2002.0,0.13,0.05,0.0,0.0,0.18
Jurassic Park III: Island Attack,8036,2001.0,0.13,0.05,0.0,0.0,0.18
Nancy Drew: The Hidden Staircase,8186,2008.0,0.16,0.0,0.0,0.01,0.18
Let's TAP,8061,2008.0,0.09,0.06,0.01,0.02,0.18
Classic Road,22057,3988.0,0.0,0.0,0.18,0.0,0.18
Otomedius Excellent,8169,0.0,0.13,0.0,0.04,0.01,0.18
Metal Gear Ac!d 2,8059,2005.0,0.11,0.01,0.05,0.01,0.18
Just Cause,40751,6018.0,0.11,0.05,0.01,0.01,0.18
Over the Hedge: Hammy Goes Nuts!,22475,4012.0,0.16999999999999998,0.0,0.0,0.01,0.18
Lips: Party Classics,8033,2010.0,0.05,0.11,0.0,0.02,0.18
Battle Commander: Hachibushu Shura no Heihou,8087,1991.0,0.0,0.0,0.18,0.0,0.18
Pirates: Hunt For Blackbeard's Booty,8143,2008.0,0.08,0.08,0.0,0.02,0.18
Little League World Series Baseball 2010,22255,4020.0,0.16,0.0,0.0,0.02,0.18
Gokujou Parodius,8102,1994.0,0.0,0.0,0.18,0.0,0.18
Alter Echo,22716,4006.0,0.1,0.060000000000000005,0.0,0.02,0.18
Cate West: The Vanishing Files,22112,4017.0,0.15000000000000002,0.01,0.0,0.02,0.18
SimCity Creator (JP sales),8175,2008.0,0.0,0.0,0.18,0.0,0.18
All Grown Up! Express Yourself,8164,2004.0,0.13,0.05,0.0,0.0,0.18
Cel Damage,22120,4003.0,0.14,0.04,0.0,0.0,0.18
Aliens: Infestation,8131,2011.0,0.1,0.06,0.0,0.02,0.18
F1 Challenge,8126,1994.0,0.0,0.0,0.18,0.0,0.18
Race Pro,8146,2009.0,0.06,0.09,0.0,0.02,0.18
Rabbids Party Collection,8072,2010.0,0.0,0.16,0.0,0.02,0.18
Company of Heroes: Anthology,8042,2009.0,0.0,0.15,0.0,0.04,0.18
Hatsune Miku and Future Stars: Project Mirai,8060,2012.0,0.0,0.0,0.18,0.0,0.18
We Sing UK Hits,8068,2011.0,0.0,0.16,0.0,0.02,0.18
Velvet Assassin,8155,2009.0,0.14,0.02,0.01,0.01,0.18
Godzilla (2015),8145,2014.0,0.1,0.03,0.02,0.03,0.18
Ar tonelico 2: Melody of Metafalica,8031,2007.0,0.04,0.03,0.11,0.01,0.18
Vampire Savior: The Lord of Vampire,8078,1998.0,0.0,0.0,0.18,0.0,0.18
Speedball 2100,8189,2000.0,0.1,0.07,0.0,0.01,0.18
Brunswick Cosmic Bowling,8187,2010.0,0.17,0.0,0.0,0.01,0.18
GameBoy Wars,8039,1991.0,0.0,0.0,0.18,0.0,0.18
K-1 World Grand Prix,8166,2002.0,0.04,0.03,0.1,0.01,0.18
Jewel Match,8074,2010.0,0.05,0.12,0.0,0.02,0.18
Castlevania Judgment,8207,2008.0,0.13,0.02,0.01,0.01,0.18
Casper: Friends Around the World,8034,2000.0,0.1,0.07,0.0,0.01,0.18
Family Fortunes,22863,4018.0,0.0,0.16,0.0,0.01,0.18
Camp Rock: The Final Jam,8205,2010.0,0.14,0.02,0.0,0.01,0.18
Ys: The Ark of Napishtim,22725,4011.0,0.11000000000000001,0.05,0.0,0.02,0.18
Half-Minute Hero,8015,2009.0,0.08,0.02,0.07,0.02,0.18
Tokimeki Memorial: Taisen Pazurudama,22038,3992.0,0.0,0.0,0.16999999999999998,0.01,0.18
Mercury Meltdown Revolution,8150,2007.0,0.16,0.0,0.0,0.01,0.18
Mr. Do!'s Castle,8459,1983.0,0.15,0.01,0.0,0.0,0.17
Death Trap,8460,1982.0,0.15,0.01,0.0,0.0,0.17
Fuzion Frenzy 2,8365,2007.0,0.14,0.01,0.0,0.01,0.17
Off-World Interceptor Extreme,8394,1995.0,0.09,0.06,0.0,0.01,0.17
The Wild Thornberrys: Animal Adventures,8221,2000.0,0.1,0.07,0.0,0.01,0.17
Custom Robo Arena,8398,2006.0,0.02,0.02,0.12,0.0,0.17
Project Spark,8235,2014.0,0.11,0.05,0.0,0.02,0.17
.hack//G.U. Vol.1//Rebirth,8359,2006.0,0.0,0.0,0.17,0.0,0.17
Shin Megami Tensei IV: Final,8295,2016.0,0.03,0.0,0.14,0.0,0.17
Time Commando,8253,1996.0,0.1,0.07,0.0,0.01,0.17
Mahjong Fight Club,8338,2004.0,0.0,0.0,0.17,0.0,0.17
Ringling Bros. and Barnum & Bailey: Circus Friends,8292,2009.0,0.16,0.0,0.0,0.01,0.17
Itoi Shigesato no Bass Tsuri No. 1,8451,1997.0,0.0,0.0,0.17,0.0,0.17
Torino 2006,23227,4012.0,0.09,0.060000000000000005,0.0,0.02,0.17
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,39261,6015.0,0.09999999999999999,0.05,0.0,0.01,0.17
Space Griffon VF-9,8354,1995.0,0.02,0.02,0.12,0.01,0.17
Jillian Michaels Fitness Ultimatum 2011,8313,2010.0,0.16,0.0,0.0,0.01,0.17
Disney's Home on the Range,8351,2004.0,0.12,0.04,0.0,0.0,0.17
RC Revenge Pro,8410,2000.0,0.08,0.06,0.0,0.02,0.17
Professional Fisherman's Tour: Northern Hemisphere,8254,2007.0,0.16,0.0,0.0,0.01,0.17
Tokyo Xtreme Racer,8320,1999.0,0.0,0.0,0.17,0.0,0.17
Mega Man Network Transmission,8403,2003.0,0.13,0.03,0.0,0.0,0.17
Teenage Mutant Ninja Turtles: Game Boy Advance Video Volume 1,8370,2004.0,0.12,0.04,0.0,0.0,0.17
Thief: Deadly Shadows,8325,2004.0,0.13,0.04,0.0,0.01,0.17
Cubivore: Survival of the Fittest,8452,2002.0,0.01,0.0,0.15,0.0,0.17
Space Battleship Yamato: Harukanaru Hoshi Iscandar,8283,1999.0,0.0,0.0,0.16,0.01,0.17
Tokimeki Memorial: Private Collection,8409,1996.0,0.0,0.0,0.16,0.01,0.17
World Driver Championship,8339,1999.0,0.14,0.03,0.0,0.0,0.17
Mousetrap / Operation / Simon,8439,2005.0,0.12,0.04,0.0,0.0,0.17
Nightmare Creatures II,8363,2000.0,0.09,0.06,0.0,0.01,0.17
Kekkaishi: Karasumori Ayakashi Kidan,8256,2007.0,0.0,0.0,0.17,0.0,0.17
Codename: Kids Next Door: Game Boy Advance Video Volume 1,8343,2004.0,0.12,0.05,0.0,0.0,0.17
Beat Down: Fists of Vengeance,8376,2005.0,0.04,0.03,0.09,0.01,0.17
Pursuit Force,8405,2005.0,0.14,0.01,0.0,0.02,0.17
Dead or Alive Paradise,8208,2010.0,0.07,0.02,0.07,0.02,0.17
EyeToy: Kinetic,8212,2005.0,0.09,0.07,0.0,0.02,0.17
Time and Eternity,8346,2012.0,0.06,0.03,0.06,0.02,0.17
Pursuit Force: Extreme Justice,8314,2007.0,0.07,0.07,0.0,0.03,0.17
Garfield: Lasagna World Tour,8369,2007.0,0.08,0.06,0.0,0.02,0.17
Reloaded,8377,1996.0,0.09,0.06,0.0,0.01,0.17
Age of Empires III: Complete Collection,8296,2009.0,0.01,0.12,0.0,0.03,0.17
The Secret World,8263,2012.0,0.07,0.08,0.0,0.02,0.17
Easy Piano,8427,2009.0,0.04,0.11,0.0,0.02,0.17
The Sims 3: Seasons,8453,2012.0,0.0,0.13,0.0,0.03,0.17
The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,8269,2012.0,0.0,0.0,0.17,0.0,0.17
Gundam Assault Survive,8348,2010.0,0.0,0.0,0.17,0.0,0.17
N3 II: Ninety-Nine Nights,8302,2010.0,0.06,0.07,0.04,0.01,0.17
Game of Thrones (Telltale),54778,8060.0,0.11,0.04,0.0,0.02,0.17
Project X Zone 2: Brave New World,8456,2015.0,0.04,0.04,0.08,0.01,0.17
Macross Ultimate Frontier,8311,2009.0,0.0,0.0,0.17,0.0,0.17
Damnation,39527,6027.0,0.13,0.03,0.0,0.02,0.17
Sound Novel Evolution 1: Otogirisou Sosei-Hen,8284,1999.0,0.0,0.0,0.16,0.01,0.17
NASCAR '15,8433,2015.0,0.15,0.0,0.0,0.02,0.17
Solitaire Overload Plus,8358,2010.0,0.16,0.0,0.0,0.01,0.17
Wolfenstein 3D,8422,2002.0,0.12,0.04,0.0,0.0,0.17
Resident Evil Director's Cut: Dual Shock Edition,8299,1997.0,0.0,0.0,0.16,0.01,0.17
Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon (JP sales),8407,2008.0,0.0,0.0,0.17,0.0,0.17
World Tour Soccer 2006,8387,2004.0,0.08,0.06,0.0,0.02,0.17
ESPN Final Round Golf 2002,8271,2001.0,0.12,0.05,0.0,0.0,0.17
Fighter Maker,8321,1998.0,0.05,0.04,0.07,0.01,0.17
Bomberman 64: The Second Attack!,8340,1999.0,0.05,0.01,0.11,0.0,0.17
SpongeBob: HeroPants,38344,6045.0,0.14,0.01,0.0,0.02,0.17
Sega Superstars,8436,2004.0,0.08,0.06,0.0,0.02,0.17
Dream Pinball 3D,23619,4016.0,0.13,0.03,0.0,0.01,0.17
Densetsu no Stafi 4,8406,2006.0,0.0,0.0,0.17,0.0,0.17
SaGa 2: Hihou Densetsu - Goddess of Destiny,8244,2009.0,0.0,0.0,0.17,0.0,0.17
VR Golf '97,8390,1996.0,0.09,0.06,0.0,0.01,0.17
Brothers: A Tale of Two Sons,23373,4030.0,0.06,0.09,0.0,0.02,0.17
Country Dance: All Stars,8368,2012.0,0.16,0.0,0.0,0.01,0.17
NCAA Football 09 All-Play,8260,2008.0,0.16,0.0,0.0,0.01,0.17
Pokémon Beach Blank-out Blastoise / Go West Young Meowth Game Boy Advance Video,8345,2004.0,0.12,0.05,0.0,0.0,0.17
SEGA Bass Fishing Duel,8224,2002.0,0.09,0.07,0.0,0.02,0.17
Super Power League,8426,1993.0,0.0,0.0,0.17,0.0,0.17
Dementium: The Ward,8285,2007.0,0.15,0.01,0.0,0.01,0.17
Broken Sword: Shadows of the Templars - The Director's Cut,8220,2009.0,0.07,0.09,0.0,0.02,0.17
Sid Meier's Civilization IV,8352,2005.0,0.02,0.12,0.0,0.03,0.17
Clock Tower II: The Struggle Within,8399,1998.0,0.02,0.01,0.12,0.01,0.17
Gunvalkyrie,8388,2002.0,0.13,0.04,0.0,0.01,0.17
Super Robot Taisen Compact 2 Dai-1-Bu,8308,2000.0,0.0,0.0,0.17,0.0,0.17
Luxor 3,8333,2008.0,0.16,0.0,0.0,0.01,0.17
Super Robot Taisen L,8247,2010.0,0.0,0.0,0.17,0.0,0.17
Hanjuku Eiyuu Tai 3D,8305,2003.0,0.0,0.0,0.17,0.0,0.17
Hello Kitty: Happy Party Pals,8291,2005.0,0.12,0.05,0.0,0.0,0.17
Shrek Extra Large,8385,2002.0,0.13,0.03,0.0,0.0,0.17
Dragon Ball GT: Game Boy Advance Video Volume 1,8332,2004.0,0.12,0.05,0.0,0.0,0.17
Matchbox Cross Town Heroes,8421,2002.0,0.12,0.04,0.0,0.0,0.17
MDK2 Armageddon,8272,2001.0,0.08,0.07,0.0,0.02,0.17
Secret Files: Tunguska,38596,6022.0,0.09,0.07,0.0,0.02,0.17
Family Feud Decades,8355,2010.0,0.16,0.0,0.0,0.01,0.17
Global Defence Force,8240,2005.0,0.0,0.0,0.17,0.0,0.17
Gyakuten Saiban 3,8360,2004.0,0.0,0.0,0.16,0.0,0.17
Lost Kingdoms,8418,2002.0,0.1,0.02,0.04,0.0,0.17
Yu-Gi-Oh! Zexal World Duel Carnival,8216,2013.0,0.0,0.08,0.08,0.01,0.17
Dragon Ball: Fusions,8446,2016.0,0.0,0.0,0.17,0.0,0.17
Scaler,38471,6012.0,0.11,0.060000000000000005,0.0,0.01,0.17
Mark Davis Pro Bass Challenge,8229,2002.0,0.09,0.07,0.0,0.02,0.17
Cabela's Big Game Hunter: Hunting Party,8252,2011.0,0.16,0.0,0.0,0.01,0.17
Watchmen: The End is Nigh - The Complete Experience,8274,2009.0,0.08,0.07,0.0,0.02,0.17
Lost in Blue 3,8238,2007.0,0.09,0.02,0.06,0.01,0.17
NatGeo Challenge! Wild Life,38901,6030.0,0.09,0.05,0.0,0.01,0.17
.hack//G.U. Vol.3//Redemption,8306,2007.0,0.0,0.0,0.17,0.0,0.17
Exhibition Volume 02,8273,2003.0,0.13,0.04,0.0,0.01,0.17
Buzz! Brain of the UK,8326,2009.0,0.0,0.15,0.0,0.02,0.17
Learning to Spell,8424,2010.0,0.16,0.0,0.0,0.01,0.17
Street Fighter: The Movie,8237,1995.0,0.1,0.07,0.0,0.01,0.17
Michael Jackson: The Experience 3D,8391,2011.0,0.13,0.03,0.0,0.01,0.17
Guilty Gear XX Accent Core Plus,38045,6025.0,0.06999999999999999,0.05,0.04,0.02,0.17
Sudoku Gridmaster,8276,2006.0,0.13,0.03,0.0,0.01,0.17
Hunter: The Reckoning Redeemer,8316,2003.0,0.13,0.04,0.0,0.01,0.17
PlayStation Move Heroes,8268,2011.0,0.08,0.06,0.0,0.03,0.17
